row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country/region,city,state/province,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,margin_pct,leakage_flag
4119,US-2024-120103,12/24/2024,12/29/2024,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,111.984,2,0.2,11.1984,10.0,0
4120,US-2024-113152,12/25/2024,12/30/2024,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,10024,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.568,2,0.2,56.196,12.5,0
4121,US-2024-153717,12/25/2024,1/1/2025,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98,1,0.0,20.9274,13.0,0
4122,US-2024-136749,12/25/2024,12/27/2024,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,275.88,6,0.0,46.8996,17.0,0
4123,US-2024-147739,12/25/2024,12/29/2024,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,4,0.2,-68.3920000000001,-12.50000000000002,0
4124,US-2024-143980,12/25/2024,12/29/2024,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10011,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,414.96,2,0.0,124.488,30.0,0
4125,US-2024-153717,12/25/2024,1/1/2025,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,3.28,1,0.0,0.9512,29.000000000000004,0
4126,US-2024-136749,12/25/2024,12/27/2024,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,157.9,5,0.0,74.213,46.99999999999999,0
4127,US-2024-144288,12/25/2024,12/31/2024,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,9.216,4,0.2,3.3408,36.25000000000001,0
4128,US-2024-111780,12/25/2024,12/30/2024,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.6,3,0.0,6.174,49.00000000000001,0
4129,US-2024-144890,12/25/2024,12/29/2024,Standard Class,SM-20320,Sean Miller,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,9.96,2,0.0,4.8804,48.99999999999999,0
4130,US-2024-111780,12/25/2024,12/30/2024,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0.0,8.073,45.0,0
4131,US-2024-153717,12/25/2024,1/1/2025,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3,0.0,8.4966,49.00000000000001,0
4132,US-2024-144288,12/25/2024,12/31/2024,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,10.368,2,0.2,3.6288,35.0,0
4133,US-2024-113152,12/25/2024,12/30/2024,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0.0,371.316,44.0,0
4134,US-2024-111780,12/25/2024,12/30/2024,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96,5,0.2,224.9925,18.75,0
4135,US-2024-153717,12/25/2024,1/1/2025,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",73.98,2,0.0,19.9746,26.999999999999996,0
4136,US-2024-119550,12/26/2024,12/31/2024,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070,Central,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058,3,0.3,-90.3762,-32.857142857142854,1
4137,US-2024-111073,12/26/2024,12/30/2024,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,51.588,1,0.4,-15.4764,-30.0,1
4138,US-2024-158792,12/26/2024,1/2/2025,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-FA-10002815,Office Supplies,Fasteners,Staples,22.2,5,0.0,10.434,47.0,0
4139,US-2024-124933,12/26/2024,12/30/2024,Second Class,DF-13135,David Flashing,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,212.64,6,0.0,99.9408,47.0,0
4140,CA-2024-158792,12/26/2024,1/2/2025,Standard Class,BD-11605,Brian Dahlen,Consumer,Canada,Montreal,Quebec,H1A,East,OFF-FA-10002815,Office Supplies,Fasteners,Staples,22.2,5,0.0,10.434,47.0,0
4141,US-2024-117415,12/27/2024,12/31/2024,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",532.3992,3,0.32,-46.9764,-8.823529411764707,1
4142,US-2024-103870,12/27/2024,12/31/2024,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,131.104,2,0.2,8.194,6.25,0
4143,US-2024-117415,12/27/2024,12/31/2024,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",212.058,3,0.3,-15.147,-7.142857142857144,1
4144,US-2024-103870,12/27/2024,12/31/2024,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",53.352,3,0.2,16.0056,30.000000000000004,0
4145,US-2024-101889,12/27/2024,12/31/2024,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,9,0.4,-464.697,-30.0,1
4146,US-2024-148376,12/27/2024,12/31/2024,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0.0,31.0184,29.000000000000004,0
4147,US-2024-165085,12/27/2024,12/31/2024,Standard Class,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,355.96,2,0.0,103.2284,28.999999999999996,0
4148,US-2024-134782,12/27/2024,12/31/2024,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,2,0.0,51.6558,49.0,0
4149,US-2024-117415,12/27/2024,12/31/2024,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",113.328,9,0.2,35.415,31.25,0
4150,US-2024-101889,12/27/2024,12/31/2024,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,19.872,3,0.2,6.7068,33.75,0
4151,US-2024-148376,12/27/2024,12/31/2024,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10002381,Office Supplies,Labels,Avery 497,21.56,7,0.0,10.3488,48.00000000000001,0
4152,US-2024-165085,12/27/2024,12/31/2024,Standard Class,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,28.9,5,0.0,14.161,49.0,0
4153,US-2024-151589,12/27/2024,12/30/2024,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,4,0.0,91.9508,47.0,0
4154,US-2024-130113,12/27/2024,12/31/2024,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,0.0,61.389,19.0,0
4155,US-2024-103870,12/27/2024,12/31/2024,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,22.512,3,0.2,2.2512,10.0,0
4156,US-2024-163783,12/27/2024,1/1/2025,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Chicago,Illinois,60610,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,3,0.2,-3.168,-25.0,0
4157,US-2024-103870,12/27/2024,12/31/2024,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,4.728,3,0.2,0.7092,15.000000000000002,0
4158,US-2024-155145,12/27/2024,12/29/2024,Second Class,KN-16450,Kean Nguyen,Corporate,United States,Visalia,California,93277,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,7.92,8,0.0,3.4848,44.0,0
4159,US-2024-103870,12/27/2024,12/31/2024,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,72.744,7,0.2,-12.7302,-17.5,0
4160,US-2024-117415,12/27/2024,12/31/2024,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,371.168,4,0.2,41.7564,11.25,0
4161,US-2024-130113,12/27/2024,12/31/2024,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,668.16,9,0.2,75.1679999999999,11.249999999999986,0
4162,US-2024-151589,12/27/2024,12/30/2024,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,239.9,2,0.0,71.97,30.0,0
4163,US-2024-148859,12/28/2024,1/1/2025,Standard Class,FH-14350,Fred Harton,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.816,2,0.2,1.551,6.25,0
4164,US-2024-119697,12/28/2024,12/31/2024,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,2.5,0
4165,US-2024-130855,12/29/2024,1/5/2025,Standard Class,RF-19840,Roy FranzÃ¶sisch,Consumer,United States,New York City,New York,10035,East,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,6.36,2,0.0,0.0636000000000001,1.0000000000000016,0
4166,US-2024-135580,12/30/2024,1/3/2025,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0.0,122.148,45.0,0
4167,US-2024-135580,12/30/2024,1/3/2025,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,68.52,3,0.0,31.5192,46.0,0
4168,US-2024-135580,12/30/2024,1/3/2025,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3,0.0,14.2386,19.0,0
4169,US-2024-135580,12/30/2024,1/3/2025,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,6,0.2,286.713,11.250000000000002,0
4170,US-2024-135580,12/30/2024,1/3/2025,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.985,12.5,0
4171,US-2024-156377,12/31/2024,1/5/2025,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439,-77.5,1
4172,US-2024-109470,12/31/2024,1/3/2025,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,364.8,12,0.0,167.808,46.0,0
4173,US-2024-109470,12/31/2024,1/3/2025,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64,4,0.0,27.8944,46.0,0
4174,US-2024-156377,12/31/2024,1/5/2025,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3.656,4,0.8,-5.8496,-160.0,1
4175,US-2024-109470,12/31/2024,1/3/2025,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,76.3,5,0.0,38.15,50.0,0
4176,US-2024-139780,12/31/2024,1/2/2025,Second Class,AH-10690,Anna HÃ¤berlin,Corporate,United States,Detroit,Michigan,48205,Central,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,116.4,8,0.0,52.38,45.0,0
4177,US-2024-109470,12/31/2024,1/3/2025,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,94.74,3,0.0,44.5278,47.0,0
4178,US-2024-109197,12/31/2024,1/4/2025,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Missoula,Montana,59801,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,152.495,31.25,0
4179,US-2024-120901,12/31/2024,1/4/2025,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2,0.2,0.5668,16.25,0
4180,US-2024-120901,12/31/2024,1/4/2025,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,152.688,2,0.2,-26.7204,-17.5,0
4181,US-2024-120901,12/31/2024,1/4/2025,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,5.888,2,0.2,-1.3248,-22.5,0
4182,US-2025-160304,1/2/2025,1/7/2025,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94,3,0.0,38.2668,22.000000000000004,0
4183,US-2025-160304,1/2/2025,1/7/2025,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,231.98,2,0.0,67.2742,28.999999999999996,0
4184,US-2025-105207,1/3/2025,1/8/2025,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85,7,0.0,350.427,22.000000000000004,0
4185,US-2025-105207,1/3/2025,1/8/2025,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2,0.0,5.346,44.99999999999999,0
4186,US-2025-125206,1/3/2025,1/5/2025,First Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,114.46,2,0.0,28.615,25.0,0
4187,US-2025-116365,1/3/2025,1/8/2025,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002217,Technology,Accessories,ImationÂ Clip USBÂ flash driveÂ - 8 GB,30.08,2,0.2,-5.264,-17.5,0
4188,US-2025-116365,1/3/2025,1/8/2025,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,-6.21000000000002,-3.7500000000000124,0
4189,US-2025-116365,1/3/2025,1/8/2025,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.572,7.5,0
4190,US-2025-158211,1/4/2025,1/8/2025,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,4.672,1,0.2,0.584,12.5,0
4191,US-2025-158211,1/4/2025,1/8/2025,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,6,0.7,-80.178,-76.66666666666666,1
4192,US-2025-164630,1/4/2025,1/9/2025,Standard Class,EB-13975,Erica Bern,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,959.968,4,0.2,119.996,12.5,0
4193,US-2025-134474,1/5/2025,1/7/2025,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248,2,0.2,0.590399999999999,11.24999999999998,0
4194,US-2025-134474,1/5/2025,1/7/2025,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,TEC-AC-10001714,Technology,Accessories,LogitechÂ MX Performance Wireless Mouse,191.472,6,0.2,40.6878,21.25,0
4195,US-2025-134474,1/5/2025,1/7/2025,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10002923,Technology,Phones,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",59.184,2,0.2,5.1786,8.75,0
4196,US-2025-158806,1/7/2025,1/11/2025,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,3,0.6,-10.9611,-47.5,1
4197,US-2025-101938,1/7/2025,1/12/2025,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Oakland,California,94601,West,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0.0,10.0282,29.000000000000004,0
4198,US-2025-158806,1/7/2025,1/11/2025,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,25.92,5,0.2,9.072,34.99999999999999,0
4199,US-2025-100461,1/8/2025,1/12/2025,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.88,6,0.0,407.1288,26.0,0
4200,US-2025-137295,1/8/2025,1/13/2025,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604,South,OFF-AR-10001955,Office Supplies,Art,Newell 319,47.616,3,0.2,5.952,12.5,0
